banyaak,3.0,,banyak
banyaakk,2.0,,banyak
banyak,1598.0,,
banyak2,14.0,,banyak-banyak
banyak2baca,1.0,,banyak-banyak baca
banyakan,16.0,banyak,
banyakbpenghianat,1.0,,banyak pengkhianat
banyakin,10.0,banyak,
banyakk,1.0,,banyak
banyakkk,1.0,,banyak
banyaklah,3.0,banyak,
banyaknya,19.0,banyak,
banyakpun,1.0,banyak,
banyalkin,1.0,banyak,banyakin
banyam,1.0,,banyak
banyan,1.0,,0
banyumasan,1.0,banyumas,
bap,11.0,,0
baperran,1.0,baper,baperan
bar,28.0,,
barakuda,3.0,,
barang,99.0,,
barangnya,1.0,barang,
barani,1.0,,berani
bararti,1.0,arti,berarti
barbar,25.0,,
barbie,1.0,,
barbuk,3.0,,barang bukti
bardir,1.0,,0
bareng,47.0,,
bareng2nya,1.0,bareng,bareng-barengnya
barens,1.0,,0
bareskrim,7.0,,
bargabung,1.0,gabung,bergabung
barhak,1.0,,berhak
barisannya,1.0,baris,
barito,2.0,,
barlot,1.0,,0
baroka,1.0,,berkah
barokah,5.0,,berkah
barokalloh,1.0,,berkah
barter,3.0,,
barton,1.0,,0
baruak,1.0,,0
baruan,1.0,,0
barumu,1.0,baru,
barzah,2.0,,0
bas,10.0,,0
basarnas,1.0,,
basick,1.0,,basi
basicnya,1.0,basic,
basiii,1.0,,basi
basiiiii,2.0,,basi
basimu,1.0,basi,
baskom,1.0,,
baskoro,10.0,,
bassiiiiiii,1.0,,basi
bastian,1.0,,
bastis,1.0,,
baston,1.0,,
basuki,2.0,,
baswedan,2.0,,
bat,2.0,,
bataknya,1.0,,
batalkan,6.0,batal,
batasan,3.0,batas,
batasin,1.0,batas,
baterai,1.0,,
batesnya,1.0,batas,batasnya
batrenya,1.0,baterai,baterainya
batuganna,1.0,,0
bau,58.0,,
bavhtiar,1.0,,0
bawaan,5.0,bawa,
bawaanx,2.0,bawa,bawaannya
bawahan,2.0,bawah,
bawahi,1.0,bawah,
bawain,1.0,bawa,
bawang,3.0,,
bawanya,3.0,bawa,
bawaslu,4.0,,banwaslu
bawono,1.0,,
bax,1.0,,0
bay,5.0,,0
bayakan,1.0,,0
bayakkkk,1.0,,0
bayangannya,1.0,bayang,
bayanginya,1.0,bayang,
bayangkan,9.0,bayang,
bayaraanya,1.0,bayar,bayarannya
bayaran,195.0,bayar,
bayarannya,10.0,bayar,
bayarin,7.0,bayar,bayar
bayarrr,2.0,,bayar
bayinya,3.0,bayi,
bayphone,1.0,,by phone
bbarkan,1.0,bubar,bubarkan
bbasss,1.0,,bebas
bbe,1.0,,babe
bbi,1.0,,babi
bbiar,1.0,,biar
bbicara,1.0,,bicara
bbm,46.0,,
bbr,1.0,berapa,beberapa
bbrapa,6.0,berapa,beberapa
bbrpa,4.0,berapa,beberapa
bca,9.0,,baca
bcanda,1.0,canda,bercanda
bcanya,1.0,baca,bacanya
bcara,9.0,,bicara
bcd,1.0,,bacot
bck,2.0,,0
bcl,1.0,,0
bcotnya,1.0,bacot,bacotnya
bcr,13.0,,0
bct,1.0,,bacot
bda,3.0,,beda
bdakn,1.0,beda,bedakan
bdanya,1.0,beda,bedanya
bdg,5.0,,bandung
bdn,1.0,,badan
bdo,1.0,,bodo
be2,1.0,,berdua
be4,2.0,,berempat
bea,1.0,,
beautyful,1.0,,beautiful
beb,10.0,,baby
bebcong,1.0,,bencong
becandaaaa,1.0,,bercana
because,2.0,,
becermin,1.0,cermin,bercermin
beckham,1.0,,
becking,2.0,lindung,pelindung
beckingi,2.0,lindung,dilindungi
becusanya,1.0,,0
becussss,1.0,,becus
bed,2.0,,0
bedain,24.0,beda,
bedakan,3.0,beda,
bedalah,2.0,beda,
bedanya,11.0,beda,
bee,2.0,,0
beeani,1.0,,berani
beeapa,1.0,,betapa
beeeettuuul,1.0,,betul
beenar,1.0,,benar
beepolitik,1.0,politik,berpolitik
beerrr,1.0,,0
beerubah,1.0,ubah,berubah
beetanggung,1.0,tanggung,bertanggung
beettuuuullll,1.0,,betul
beetuuul,1.0,,betul
begadang,5.0,,
beginikah,1.0,begini,
beginikan,1.0,begini,
beginilah,28.0,begini,
beginilha,1.0,begini,beginilah
begitu2,1.0,begitu,begitu-begitu
begituan,11.0,begitu,
begitubapalagibsaksindi,1.0,,begitu bapak lagi saksi di
begituin,1.0,begitu,
begitukah,1.0,begitu,
begitula,2.0,begitu,begitulah
begitulah,48.0,begitu,
begitulahya,1.0,begitu,begitulah ya
begitupin,1.0,begitu,begitupun
begitupun,3.0,begitu,
begokkk,1.0,,bego
begonooooohhhh,1.0,,begitu
begonya,11.0,bego,
begoooo,5.0,,bego
begoooook,1.0,,bego
begoooooo,1.0,,bego
begundal,9.0,,
begundal2nya,2.0,begundal,begundal-begundalnya
begundalnya,4.0,begundal,
beh,16.0,,0
behahahaha,1.0,,0
beharap,1.0,,berharap
beheula,1.0,,zaman dahulu
beijing,2.0,,
beiringan,1.0,iring,
bejaaat,1.0,,bejat
bejaatttt,1.0,,bejat
bejabat,2.0,jabat,berjabat
bejatmu,1.0,bejat,
bejatnya,5.0,bejat,
bejattt,1.0,bejat,
bejatx,1.0,bejat,bejatnya
bejendol,1.0,,berjendol
bejibun,4.0,,banyak
bek,1.0,,0
bekarat,1.0,karat,berkarat
bekascuci,1.0,,bekas cuci
bekasnya,1.0,bekas,
bekatul,1.0,,0
bekelebihan,1.0,lebih,berkelebihan
bekelin,2.0,bekal,bekalin
bekelit,2.0,kelit,berkelit
bekerja,104.0,kerja,
bekicau,1.0,,berkicau
bekinganya,1.0,lindung,pelindungnya
bekingi,2.0,lindung,lindungi
bekingnya,7.0,lindung,pelindungnya
bekoar2,1.0,koar,berkoar-koar
bekumpul,1.0,kumpul,berkumpul
bel,60.0,,0
belaaaa,1.0,,bela
belagak,13.0,lagak,berlagak
belaguk,1.0,,belagu
belaguu,1.0,,belagu
belaguuu,1.0,,belagu
belaguuuuuu,1.0,,belagu
belaham,1.0,,belahan
belahan,8.0,,belahan
belahkan,1.0,belah,
belajar,249.0,,
belajat,1.0,,belajar
belakaa,1.0,,belaka
belakan,1.0,bela,
belakangan,24.0,belakang,
belakangmu,3.0,belakang,
belalah,2.0,bela,
belanda,22.0,,
belande,2.0,,belanda
belanja,14.0,,
belanya,1.0,bela,
belasan,2.0,,
belatung,3.0,,
belaulama,1.0,,bela ulama
beleess,1.0,,0
belegug,2.0,,bodoh
beliau2,4.0,beliau,beliau-beliau
belibet,1.0,,bicara tidak beraturan
believe,1.0,,
belikan,5.0,belik,
belinger,1.0,,tersesat
belinya,3.0,beli,
beliukk,1.0,liuk,meliuk
belkedok,2.0,kedok,berkedok
beluau,3.0,,beliau
belulang,1.0,ulang,berulang
belumkah,1.0,belum,
belumlah,1.0,belum,
belummkena,1.0,,belum kena
belurr,1.0,,0
bem,3.0,,0
bemahi,1.0,,0
bemtar,1.0,,bentar
ben,14.0,,
benahin,2.0,benah,
benamkan,2.0,benam,
benarannya,1.0,benar,kebenarannya
benarkah,6.0,benar,
benarkan,15.0,benar,
benarlah,2.0,benar,
bences,3.0,,banci
benciaan,1.0,benci,bencian
bencii,3.0,,benci
bencongggg,1.0,,bencong
bendara,1.0,,bendera
bendega,1.0,,bendera
bendera,16.0,,
benderang,61.0,,
benderanglah,1.0,benderang,
bendot,1.0,,
bendung,2.0,,
bendungan,1.0,bendung,
beneean,1.0,,benar
beneeer,2.0,,benar
beneeerrr,1.0,,benar
beneer,4.0,,benar
beneererrr,1.0,,benar
beneka,1.0,,boneka
beneli,1.0,benar,dibenari
benenya,1.0,,0
bener2,64.0,benar,benar-benar
beneran,80.0,benar,
benere,1.0,benar,
beneren,1.0,,benaran
benerin,2.0,,benaran
benern,1.0,,benaran
benerr,7.0,,benar
benerrr,6.0,,benar
benerx100,1.0,,benar-benar
benetan,1.0,,benaran
bengak,9.0,,bego
bengal,2.0,,bego
bengcong,2.0,,bencong
bengek,3.0,,
benget,5.0,,0
benggu,1.0,,0
benginini,1.0,,begini
bengis,4.0,,
bengkalis,1.0,,
bengkokin,1.0,bengkok,
bengkong,1.0,,0
bening,4.0,,
beningggg,1.0,,bening
benjut,1.0,,benjol
bennaarr,1.0,,benar
bennar,1.0,,benar
benner,3.0,,benar
bennerrr,1.0,,benar
bensin,7.0,,
bensinnya,1.0,bensin,
bentak,15.0,,
bentar,115.0,,
bentol,2.0,,
bentos,1.0,,
bentrokan,2.0,,
bentuk,38.0,,
bentukan,1.0,bentuk,
bentukna,1.0,,bentuknya
bentuknya,3.0,bentuk,
benturan,4.0,bentur,
benturin,2.0,bentur,
benturkn,1.0,bentur,benturkan
beo,4.0,,
bepikir,1.0,pikir,berpikir
ber,139.0,,0
beraaaaaaaaak,1.0,,berak
beraaakk,1.0,,berak
beraaatttt,1.0,,berat
beraaudara,2.0,saudara,bersaudara
berabe,2.0,,
berada,32.0,ada,
berafiliansi,1.0,afiliasi,berafiliasi
berafiliasi,6.0,afiliasi,
beraga,1.0,ragam,beragam
beragm,1.0,ragam,beragam
berahi,1.0,,
berahklak,7.0,akhlak,
beraih,1.0,,berahi
berakhiran,1.0,akhir,
berakting,1.0,akting,
berala,1.0,alas,beralasan
beralasan,2.0,alas,beralasan
beralaskan,1.0,alas,beralasakan
berambisi,6.0,ambisi,
beranakan,2.0,anak,
berandai,3.0,andai,
berang,1.0,,
berangan,2.0,angan,
berangasan,1.0,,
beranggapan,4.0,anggap,
berangkatin,2.0,berangkat,
berangkatkan,1.0,berangkat,
berangkatlah,2.0,berangkat,
berangkatnya,1.0,berangkat,
berangkt,1.0,berangkat,
berangus,4.0,,
berani,727.0,,
beranikah,3.0,berani,
beraniny,1.0,berani,beraninya
beraninya,58.0,,
beraninyavdi,1.0,,beraninya di
berantah,4.0,,antah-berantah
berantakn,2.0,,berantakan
berantam,3.0,antem,berantem
berantas,31.0,,
berantem,21.0,,
beranu,3.0,,berani
berapa,163.0,,
berape,5.0,,berapa
berapo,1.0,,berapa
beraqidah,1.0,,berakidah
berararti,1.0,arti,berarti
berargumentasi,1.0,argumen,
berart,1.0,arti,berarti
berartti,1.0,arti,berarti
berasa,12.0,rasa,
beraspirasi,1.0,aspirasi,
berat2,1.0,berat,berat-berat
berati,11.0,arti,berarti
beraturan,3.0,atur,
beratx,1.0,berat,beratnya
berazaskan,4.0,asas,berasaskan
berbadan,1.0,badan,
berbagai,43.0,bagai,
berbahagia,2.0,bahagia,
berbakat,1.0,bakat,
berbakti,6.0,bakti,
berbalas,1.0,balas,
berbalik,11.0,balik,
berbalut,1.0,balut,
berbaque,1.0,,barbeque
berbarenga,1.0,bareng,berbarengan
berbaris,3.0,baris,
berbasis,3.0,basis,
berbau,7.0,bau,
berbeda2,3.0,beda,berbeda-beda
berbekal,1.0,bekal,
berbekas,1.0,bekas,
berbelit,3.0,belit,
berbenah,2.0,benah,
berbentuk,6.0,bentuk,
berbesar,2.0,besar,
berbhinneka,2.0,bhineka,berbhineka
berbicaralah,2.0,bicara,
berbicra,2.0,bicara,berbicara
berbie,1.0,,barbie
berbihing,2.0,bohong,berbohong
berbincang,1.0,bincang,
berbineka,1.0,berbhineka,bhineka
berbinika,1.0,bhineka,berbhineka
berbobot,41.0,bobot,
berbobotlah,1.0,bobot,
berbohong,151.0,bohong,
berbua,1.0,buah,berbuah
berbulan2,1.0,bulan,berbulan-bulan
berbusana,1.0,busana,
berbut,1.0,buat,berbuat
bercahaya,2.0,cahaya,
bercak,4.0,,
bercak2,1.0,bercak,bercak-cercak
bercampur,2.0,campur,
bercanda,8.0,canda,
bercawet,6.0,cawat,bercawat
berceloteh,1.0,celoteh,
bercengkrama,1.0,cengkrama,
bercerai,5.0,cerai,
berceramah,4.0,ceramah,
bercerminlah,2.0,cermin,
bercicara,1.0,bicara,berbicara
bercita,1.0,cita,
bercoar,1.0,koar,berkoar
bercuit,1.0,tweet,bertweet
berdada,2.0,dada,
berdagang,3.0,dagang,
berdakwah,2.0,dakwah,
berdakwh,2.0,dakwah,
berdalih,6.0,dalih,
berdalil,2.0,dalil,
berdamai,4.0,damai,
berdamailah,2.0,damai,
berdara,1.0,darah,berdarah
berdasarkan,61.0,dasar,
berdasi,4.0,dasi,
berdaster,26.0,daster,
berdasterr,1.0,daster,
berdastet,1.0,daster,berdaster
berdaulat,1.0,daulat,
berdaulatlah,1.0,daulat,
berdaun,1.0,daun,
berdaya,5.0,daya,
berdayakan,3.0,daya,
berdebar2,1.0,debar,berdebar-debar
berdebat,18.0,debat,
berdebu,2.0,debu,
berdecak,1.0,decak,
berdemo,10.0,demo,
berderet,1.0,deret,
berderik,1.0,derik,
berdialok,1.0,dialog,berdialog
berdiam,2.0,diam,
berdiri,36.0,diri,
berdisco,1.0,disko,berdisko
berdoa,102.0,doa,
berdosa,28.0,dosa,
berdsarkan,1.0,dasar,berdasarkan
berdua,31.0,dua,
berduet,1.0,duet,
berduit,5.0,duit,
berduka,7.0,duka,
berduri,2.0,duri,
berdusta,20.0,dusta,
berebrangan,1.0,seberangan,berseberangan
berempat,2.0,empat,
berenang,9.0,,
berencana,2.0,rencana,
berendam,1.0,rendam,
berengsek,2.0,,brengsek
bererarti,1.0,arti,berarti
beres2,1.0,beres,beres-beres
beress,3.0,,beres
beretiket,2.0,etiket,
berevolusi,2.0,evolusi,
berfikir,34.0,pikir,berpikir
berfikir2,1.0,pikir,berpikir-pikir
berfikirlah,8.0,pikir,berpikirlah
berfikirnya,4.0,pikir,berpikirnya
berformalin,1.0,formalin,
bergabung,15.0,gabung,
bergedel,1.0,,0
bergegas,1.0,gegas,
bergelambir,1.0,gelambir,
bergelimang,3.0,gelimang,
bergeming,2.0,geming,
bergentayangan,1.0,gentayang,
bergincu,1.0,gincu,
bergongong,1.0,gonggong,bergonggong
bergoyang,14.0,goyang,
bergulir,1.0,gulir,
berguna,35.0,guna,
berguru,3.0,guru,
berhadiah,1.0,hadiah,
berhak,67.0,hak,
berhala,11.0,,
berhari,1.0,hari,
berhasilkah,1.0,hasil,
berhati,32.0,hati,
berhdpn,1.0,hadap,berhadapan
berhembus,1.0,hembus,
berhentiin,1.0,henti,
berhidayah,2.0,hidayah,
berhijab,9.0,hijab,
berhitung,3.0,hitung,
berhrp,1.0,harap,berharap
berhsl,1.0,hasil,berhasil
berhubng,1.0,hubung,berhubung
beribadah,24.0,ibadah,
beribafah,1.0,ibadah,beribadah
beribu,5.0,ribu,
beribu2,2.0,ribu,beribu-ribu
beridiologi,2.0,ideologi,berideologi
berijtihad,1.0,iktikad,beriktikad
berikn,1.0,beri,berikan
berikunya,1.0,ikut,berikutnya
berikut,9.0,ikut,
berikutnya,31.0,ikut,
berilah,11.0,beri,
berilh,1.0,ulah,berulah
berimam,1.0,iman,beriman
beriman,87.0,iman,
berimbag,1.0,imbang,berimbang
berimbng,1.0,imbang,berimbang
berinovasi,1.0,inovasi,
berisi,7.0,isi,
berita,769.0,,
beriya,1.0,,berita
beriziek,1.0,,rizieq
berizini,1.0,,0
berjam,1.0,,0
berjamaah,39.0,jemaah,berjemaah
berjamaan,1.0,jemaah,berjemaah
berjatuhan,3.0,jatuh,
berjemaah,3.0,jemaah,
berjenggot,5.0,jenggot,
berjengkot,1.0,jengkot,
berjibun,1.0,jibun,
berjilbab,11.0,jilbab,
berjilid2,3.0,jilid,berjilid-jilid
berjln,2.0,jalan,berjalan
berjmaah,4.0,jemaah,berjemaah
berjuanglah,3.0,juang,
berjudul,5.0,judul,
berjuluk,1.0,juluk,
berjumlah,1.0,jumlah,
berjumpa,2.0,jumpa,
berjuta2,1.0,juta,berjuta-juta
berjyang,1.0,juang,berjuang
berkah,45.0,,
berkalung,2.0,kalung,
berkampanye,1.0,kampanye,
berkandaskan,1.0,landas,berlandaskan
berkapanye,1.0,kampanye,berkampanye
berkarakter,2.0,karakter,
berkarung2,1.0,karung,berkarung-karung
berkas,1.0,,
berkat,14.0,,
berkatilah,1.0,berkat,
berkayakinan,1.0,yakin,berkeyakinan
berkeadilan,8.0,adil,
berkecimpung,2.0,kecimpung,
berkecukupan,1.0,cukup,
berked,1.0,,0
berkedudukan,1.0,duduk,
berkelahi,7.0,kelahi,
berkelakuan,4.0,laku,
berkelakuannya,1.0,laku,
berkelanjutan,1.0,lanjut,
berkeliaran,39.0,keliar,
berkelompok,1.0,kelompok,
berkembang,29.0,kembang,
berkepala,2.0,kepala,
berkepanjan,1.0,panjang,berkepanjangan
berkepercayaan,1.0,kepercayaan,
berkepnjangan,1.0,panjang,berkepanjangan
berkerinfa,1.0,,0
berkeriput,1.0,keriput,
berkerudung,5.0,kerudung,
berkesudahan,1.0,sudah,
berkharisma,1.0,karisma,berkarisma
berkhayal,3.0,khayal,
berkhianat,7.0,khianat,
berkiblat,4.0,kiblat,
berkoalisi,3.0,koalisi,
berkolusi,1.0,kolusi,
berkomitmen,1.0,komitmen,
berkompeten,3.0,kompeten,
berkontribusi,2.0,kontribusi,
berkorban,9.0,korban,
berkorupsi,2.0,korupsi,
berkotek,1.0,kotek,
berkreasi,2.0,kreasi,
berkuada,1.0,kuasa,berkuasa
berkuads,1.0,kuasa,berkuasa
berkualitas,29.0,kualitas,
berkuasa,141.0,kuasa,
berkulup,3.0,,0
berkumpulan,1.0,kumpul,
berkumpulnya,2.0,kumpul,
berkumur,3.0,kumur,
berkusa,1.0,kuasa,berkuasa
berkuslitas,1.0,kuslitas,
berkutat,3.0,kutat,
berkutik,8.0,kutik,
berlabu,1.0,labuh,berlabuh
berlaga,7.0,laga,
berlagu,5.0,lagu,
berlaku,73.0,laku,
berlalu,18.0,lalu,
berlambangkan,1.0,lambang,
berlandaskan,4.0,landas,
berlanganan,1.0,langgan,berlangganan
berlangsung,10.0,langsung,
berlanjut,9.0,lanjut,
berlari,10.0,lari,
berlarut2,3.0,larut,berlarut-larut
berlebiham,1.0,lebih,berlebihan
berlebihan,32.0,lebih,
berlebihnnn,1.0,lebih,berlebihan
berlian,1.0,,
berlimpah,4.0,limpah,
berlingkuh,1.0,,0
berlogika,3.0,logika,
berlogikanya,1.0,logika,
berlomba,4.0,lomba,
berlubang,3.0,lubang,
berlulusan,1.0,lulus,
berlumur,1.0,lumur,
berlutut,1.0,lutut,
bermain,70.0,main,
bermain2dgn,1.0,main,bermain-main dengan
bermaksud,1.0,maksud,
bermanfaatbagi,1.0,,bermanfaat bagi
bermata,5.0,mata,
bermesraan,1.0,mesra,
bermoral,2.0,moral,
bermotif,2.0,motif,
bermoto,1.0,motor,bermotor
bermotor,1.0,motor,
bermslh,3.0,masalah,bermasalah
bermuara,1.0,muara,
bermubahalah,1.0,mubahalah,
bermuka,5.0,muka,
bermula,2.0,mula,
bermulut,7.0,mulut,
bermunculan,13.0,munculan,
bermutu,71.0,mutu,
bermutuh,2.0,mutu,bermutu
bernazar,1.0,nazar,
bernti,1.0,henti,berhenti
bernuansa,4.0,nuansa,
bernya,1.0,,0
bernyali,6.0,nyali,
bernyanyi,10.0,nyanyi,
berondongan,2.0,berondong,
berooooooo,1.0,,bro
beropini,2.0,opini,
beroterika,1.0,retorika,beretorika
berpaling,7.0,paling,
berpanda,1.0,pandang,berpandangan
berpandangan,4.0,pandang,
berpangkat,1.0,pangkat,
berpantun,1.0,pantun,
berpartisipasi,1.0,partisipasi,
berpasangan,9.0,pasangan,
berpatokan,3.0,patokan,
berpeci,6.0,peci,
berpedoman,8.0,pedoman,
berpegang,10.0,pegang,
berpekara,2.0,perkara,beperkara
berpelukan,4.0,peluk,
berpenampilan,1.0,tampil,
berpendidikan,35.0,didik,
berpengslamn,1.0,pengalaman,berpengalaman
berperilaku,4.0,perilaku,
berpihaknyaaa,1.0,pihak,
berpikirlah,7.0,pikir,
berpikirnya,5.0,pikir,
berpilkada,1.0,pilkada,
berpindah,2.0,pindah,
berpisa,1.0,pisah,berpisah
berpkir,2.0,pikir,berpikir
berpolitiklah,2.0,politik,
berpolitiknya,2.0,politik,
berpoltik,1.0,politik,berpolitik
berpolutik,1.0,politik,berpolitik
berprasangkalah,2.0,prasangka,
berpredikat,2.0,predikat,
berprestasi,7.0,prestasi,
berpribadian,1.0,pribadi,berkepribadian
berprilaku,4.0,laku,berperilaku
berpuasa,3.0,puasa,
berpulang,2.0,pulang,
berpuluh2,1.0,puluh,berpuluh-puluh
berpura,1.0,pura,
berrhenti,1.0,henti,berhenti
berrti,2.0,arti,berarti
bersabar,15.0,sabar,
bersabda,3.0,sabda,
bersadar,2.0,sadar,tersadar
bersaing,17.0,saing,
bersakan,1.0,,0
bersaksi,40.0,saksi,
bersalah,154.0,salah,
bersalaman,1.0,salam,
bersama2,1.0,sama,bersama-sama
bersamanya,2.0,sama,
bersandiwara,2.0,sandiwara,
bersangkutan,20.0,sangkut,
bersantun,1.0,santun,
bersarang,1.0,sarang,
bersarjana,1.0,sarjana,
bersarkan,1.0,besar,besarkan
bersatulah,14.0,satu,
bersatunya,1.0,satu,
bersaudara,15.0,saudara,
bersayap,2.0,sayap,
bersbrlh,1.0,sabar,bersabarlah
berseberangan,7.0,seberang,
bersedekah,1.0,sedekah,
bersedia,7.0,sedia,
bersediakah,1.0,sedia,
bersedih,1.0,sedih,
berseliweran,1.0,seliwer,
bersemayam,1.0,semayam,
bersemboyan,2.0,semboyan,
bersempak,2.0,sempak,
bersenang,3.0,senang,
bersenang2,1.0,senang,
bersepakat,1.0,sepakat,
berseragam,2.0,seragam,
berserah,4.0,serah,
berserak,1.0,serak,berserakan
berserakan,2.0,serak,
bersiaplah,3.0,siap,
bersidang,1.0,sidang,
bersih,236.0,,
bersihhhh,1.0,,bersih
bersihkah,1.0,bersih,
bersihkan,10.0,bersih,
bersihnya,1.0,bersih,
bersikukuh,1.0,kukuh,berkukuh
bersilisih,1.0,selisih,berselisih
berskutu,1.0,sekutu,bersekutu
bersma,2.0,sama,bersama
bersopan,1.0,sopan,
bersorah,1.0,sorak,bersorak
berstatemen,1.0,statement,berstatement
berstatement,1.0,statement,
berstatus,5.0,status,
bersua,1.0,sua,
bersubsidi,1.0,subsidi,
bersujudlh,1.0,sujud,bersujudlah
bersundal,3.0,sundal,
bersyahadat,3.0,syahadat,
bersyarat,1.0,syarat,
bertahan,18.0,tahan,
bertahap,1.0,tahap,
bertahta,1.0,tahta,
bertahun,2.0,tahun,
bertahun2,6.0,tahun,bertahun-tahun
bertambah,26.0,tambah,
bertanding,7.0,tanding,
bertanggung,13.0,tanggung,
bertanggungjwb,1.0,tanggung jawab,bertanggung jawab
bertaqiya,1.0,taqiya,
bertaruh,1.0,taruh,
bertaubat,7.0,taubat,
bertauhid,1.0,tauhid,
bertauhit,1.0,tauhid,
bertauliah,1.0,tauliah,
berteguh,2.0,teguh,
bertekuk,1.0,tekuk,
bertele2,1.0,tele,bertele-tele
bertelele,1.0,tele,bertele-tele
bertelor,1.0,telor,
bertelpon,1.0,telepon,bertelepon
berteman,12.0,teman,
bertengger,3.0,tengger,
bertengkar,5.0,tengkar,
bertentangan,7.0,tentang,
bertentngn,1.0,tentang,bertentangan
berteori,2.0,teori,
bertepuk,2.0,tepuk,
berteran,2.0,,0
berterus,3.0,terus,
bertetangga,2.0,tetangga,
bertgg,1.0,,0
berthubad,1.0,,
bertikai,6.0,tikai,
bertikau,1.0,tikai,bertikai
bertindaklah,1.0,tindak,
bertindk,1.0,tindak,
bertingkah,10.0,tingkah,
bertiori,1.0,teori,berteori
bertitit,1.0,titit,
bertngg,1.0,,0
bertnggung,1.0,tanggung,bertanggung
bertnya,1.0,tanya,bertanya
bertobaf,1.0,tobat,
bertobat,4.0,tobat,
bertobatlah,2.0,tobat,
bertolak,6.0,tolak,
bertolakbelakang,4.0,,bertolak belakang
bertoleransi,2.0,toleransi,
berton,1.0,ton,
bertrima,1.0,terima,berterima
berttemu,1.0,temu,bertemu
berttur,1.0,0,
bertuan,3.0,tuan,
bertubi,1.0,tubi,
bertuit,1.0,tweet,bertweet
bertulang,4.0,tulang,
bertuliskan,1.0,tulis,
bertumbuh,1.0,tumbuh,
bertumpuk,1.0,tumpuk,
berturt,1.0,turut,berturut-turut
beruang,4.0,,
beruasaha,2.0,usaha,berusaha
berubah,77.0,ubah,
berubsh,1.0,ubah,
berucap,5.0,ucap,
berujar,2.0,ujar,
berujung,5.0,ujung,
berula,1.0,ulah,berulah
berulah,19.0,ulah,
berumur,2.0,umur,
berundur,1.0,,0
berung,1.0,,0
berunjuk,1.0,unjuk,
berunsur,1.0,unsur,
beruntung,13.0,untung,
berupa,6.0,rupa,
berurusan,1.0,urus,
berusaha,8.0,usaha,
berusia,3.0,usia,
berutang,1.0,utang,
berutu,1.0,0,
berventilasi,1.0,ventilasi,
berwajah,2.0,wajah,
berwajib,1.0,wajib,
berwatak,1.0,watak,
berwenang,16.0,wenang,
berwibawa,3.0,wibawa,
berwkalitas,1.0,kualitas,berkualitas
berzikir,3.0,zikir,
berzina,12.0,zina,
berzinah,13.0,zina,berzina
besaar,1.0,,besarkan
besabarlah,1.0,sabar,bersabarlah
besar2,6.0,besar,besar-besar
besar2an,5.0,besar,besar-besaran
besar2kn,1.0,besar,besar-besarkan
besarr,2.0,,besar
besarrrrr,2.0,,besar
beserbrabgan,1.0,seberang,berseberangan
besertamu,2.0,serta,besertamu
besumpah,1.0,sumpah,bersumpah
bet,2.0,,0
betbuat,1.0,buat,berbuat
bethentilah,1.0,hentilah,berhentilah
betitanya,1.0,itanya,beritanya
betkicau,1.0,kicau,berkicau
betlaku,1.0,laku,berlaku
betooooooolllll,1.0,,betul
betpengaruh,1.0,pengaruh,berpengaruh
bettttullll,1.0,,betul
bettuulll,1.0,,betul
betuhan,1.0,Tuhan,bertuhan
betul2rangkaian,1.0,ul2rangkaian,betul-betul rangkaian
betulan,2.0,betul,betulan
betulin,5.0,betul,
betulll,14.0,,betul
betulllll,3.0,,betul
betuuil,2.0,,betul
betuull,2.0,,betul
betuuul,5.0,,betul
betuuuuuul,3.0,,betul
betuuuuuuul,1.0,,betul
beuuhhh,1.0,,0
beuuuhhh,1.0,,0
bey,7.0,,0
beyeeeee,1.0,,SBY
beyeeeeee,1.0,,SBY
bft,1.0,,0
bgaimana,2.0,,bagaimana
bgaku,1.0,aku,ngaku
bgamana,2.0,,bagaimana
bgaul,1.0,gaul,bergaul
bgi,19.0,,bagi
bgian,1.0,bagi,bagian
bgini,30.0,,begini
bginian,4.0,begini,beginian
bgitu,47.0,,begitu
bgitulah,4.0,begitu,begitulah
bgkit,1.0,,bangkit
bgkitlah,1.0,bangkit,bangkitlah
bgkus,1.0,,bungkus
bgm,19.0,,bagaimana
bgmana,7.0,,bagaimana
bgmna,8.0,,bagaimana
bgmnpun,1.0,bagaimana,bagaimanapun
bgmpun,1.0,bagaimana,bagaimanapun
bgn,9.0,,bangun
bgni2,3.0,begini,begini-begini
bgnii,1.0,,begini
bgnilah,2.0,begini,beginilah
bgnya,1.0,,baginya
bgo,5.0,,bego
bgs,39.0,,bagus
bgt,317.0,,banget
bgtla,1.0,banget,bangetlah
bgttt,3.0,,banget
bgttttttttt,1.0,,banget
bgtulah,4.0,,begitulah
bgtuu,2.0,,begitu
bgusan,1.0,bagus,bagusan
bgusx,1.0,bagus,bagusnya
bguzzx,1.0,bagus,bagusnya
bhaaayy,1.0,,bye
bhahahahahahaha,1.0,,0
bhahahahha,1.0,,0
bhahhaha,1.0,,0
bhandot,1.0,,bandot
bhasa,2.0,,bahasa
bhayangkara,1.0,,
bhenekatunggal,1.0,,bhineka tunggal
bhg,1.0,,bohong
bhhaha,1.0,,0
bhineka,63.0,,
bhinika,1.0,,bhineka
bhinneka,28.0,,bhineka
bhkan,9.0,,bahkan
bhn,1.0,,bahan
bhong,11.0,,bohong
bhongnya,2.0,bohong,bohongnya
bhs,23.0,,bahasa
bhuahahahaha,1.0,,0
